Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Available for sale [okbooks],Price [okbooks],In stock [okbooks],Low stock [okbooks]
"เข็มขัด-นร.-ชาย-น้ําตาล-สักหลาด-ก3.5ซม.46""-55""ta-03",11320,"เข็มขัด นร. ชาย น้ําตาล/ดำ สักหลาด ก3.5ซม.46""-51""TA-02/03",เครื่องแต่งกาย,,N,,,,,,,32.00,,,,N,Y,100.00,,
"เข็มขัด-นร.-ชาย-น้ําตาล-สักหลาด-ก3.5ซม.42""-45""ta-03",11319,"เข็มขัด นร. ชาย น้ําตาล/ดํา สักหลาด ก3.5ซม.42""-45""TA-02/03",เครื่องแต่งกาย,,N,,,,,,,32.00,,,,N,Y,90.00,,
"เข็มขัด-นร.-ชาย-น้ําตาล/ดำ-สักหลาด-ก3.5ซม.53""-60""ta-03",12584,"เข็มขัด นร. ชาย น้ําตาล/ดํา สักหลาด ก3.5ซม.52""-60""TA-03",เครื่องแต่งกาย,,N,,,,,,,0.00,,,,N,Y,120.00,,
เข็มขัด นร. หญิง ดำ หัวดำ สักหลาด 38-45”,10264,เข็มขัด นร. หญิง ดำ หัวดำ สักหลาด 38-41”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,80.00,100.000,0.000
เข็มขัด-นร.-หญิง-ดำ-หัวดำ-สักหลาด-42-45”,12585,เข็มขัด นร. หญิง ดำ หัวดำ สักหลาด 42-45”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,N,Y,90.00,,
เข็มขัด นร. หญิง ดำ หัวดำ สักหลาด 46-55”,10265,เข็มขัด นร. หญิง ดำ หัวดำ สักหลาด 46-51”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,100.00,99.000,0.000
เข็มขัด-นร.-หญิง-ดำ-หัวดำ-สักหลาด-52-60”,12586,เข็มขัด นร. หญิง ดำ หัวดำ สักหลาด 52-60”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,N,Y,120.00,,
เข็มขัด-นร.-หญิง-ดำ-หัวดำ-หนังแก้ว-38-45”,12040,เข็มขัด นร. หญิง ดำ หัวดำ หนังแก้ว 38-45”,เครื่องแต่งกาย,,N,,,,,,,26.66,,,,N,Y,80.00,,
เข็มขัด-นร.-หญิง-ดำ-หัวดำ-หนังแก้ว-46-55”,12041,เข็มขัด นร. หญิง ดำ หัวดำ หนังแก้ว 46-55”,เครื่องแต่งกาย,,N,,,,,,,26.66,,,,N,Y,100.00,,
เข็มขัด-ลูกเสือ-พลาสติกf01-ก3.5ซม-38-45”,11676,เข็มขัด ลูกเสือ พลาสติกF01 ก3.5ซม 38-45”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,N,Y,70.00,,
"เข็มขัด-ลูกเสือ-พลาสติกf01-ก3.5ซม-46-55""",11677,"เข็มขัด ลูกเสือ พลาสติกF01 ก3.5ซม 46-55""",เครื่องแต่งกาย,,N,,,,,,,0.00,,,,N,Y,90.00,,
"เข็มขัด-ลูกเสือ-สักหลาด-ก3ซม-36-40""",12151,เข็มขัด ลูกเสือ สักหลาด TA-07 ก3.0ซม 33-36”,เครื่องแต่งกาย,,N,,,,,,,35.00,,,,N,Y,70.00,,
เข็มขัด ลูกเสือ สักหลาด ก3ซม 38-45”,10276,เข็มขัด ลูกเสือ สักหลาด TA-07 ก3.0ซม 37-40”,เครื่องแต่งกาย,,N,,,,,,,35.00,,,,Y,Y,80.00,95.000,0.000
เข็มขัด ลูกเสือ สักหลาด ก3ซม 46-55”,10277,เข็มขัด ลูกเสือ สักหลาด TA-07 ก3.0ซม 41-44”,เครื่องแต่งกาย,,N,,,,,,,35.00,,,,Y,Y,100.00,99.000,0.000
"เข็มขัด-ลูกเสือ-สักหลาด-ก3.5ซม-36-40""",12587,"เข็มขัด ลูกเสือ สักหลาด ก3.5ซม 35-38"" (TA-02)",เครื่องแต่งกาย,,N,,,,,,,38.00,,,,N,Y,80.00,,
เข็มขัด-ลูกเสือ-สักหลาด-ก3.5ซม41-45”,12588,เข็มขัด ลูกเสือ สักหลาด ก3.5ซม 39-42” (TA-02),เครื่องแต่งกาย,,N,,,,,,,38.00,,,,N,Y,90.00,,
เข็มขัด-ลูกเสือ-สักหลาด-ก3.5ซม-46-51”,12589,เข็มขัด ลูกเสือ สักหลาด ก3.5ซม 43-46” (TA-02),เครื่องแต่งกาย,,N,,,,,,,38.00,,,,N,Y,100.00,,
เข็มขัด-ลูกเสือ-สักหลาด-ก3.5ซม-52-60”,12590,เข็มขัด ลูกเสือ สักหลาด ก3.5ซม 47-50” (TA-01),เครื่องแต่งกาย,,N,,,,,,,40.00,,,,N,Y,120.00,,
เข็มขัด-ลูกเสือ-สักหลาด-ta-01-ก3.5ซม-56-60”,12794,เข็มขัด ลูกเสือ สักหลาด ก3.5ซม 51-54” (TA-01),เครื่องแต่งกาย,,N,,,,,,,0.00,,,,N,Y,140.00,,
เข็มขัด-ลูกเสือ-สักหลาด-ta-01-ก3.5ซม-61-65”,12795,เข็มขัด ลูกเสือ สักหลาด ก3.5ซม 55-58” (TA-01),เครื่องแต่งกาย,,N,,,,,,,0.00,,,,N,Y,160.00,,
เข็มขัด ลูกเสือ หนัง ก2.5ซม.,10267,เข็มขัด ลูกเสือ หนัง ก2.5ซม.,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,75.00,100.000,0.000
เข็มขัด ลูกเสือ หนัง ก3.5ซม. 30-41”,10271,เข็มขัด ลูกเสือ หนัง ก3.5ซม. 30-41”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,120.00,97.000,0.000
เข็มขัด ลูกเสือ หนัง ก3.5ซม. 42-45”,10272,เข็มขัด ลูกเสือ หนัง ก3.5ซม. 42-45”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,140.00,100.000,0.000
เข็มขัด ลูกเสือ หนัง ก3.5ซม. 46-55”,10273,เข็มขัด ลูกเสือ หนัง ก3.5ซม. 46-55”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,160.00,100.000,0.000
เข็มขัด ลูกเสือ หนัง ก3.5ซม. 56-65”,10274,เข็มขัด ลูกเสือ หนัง ก3.5ซม. 56-65”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,180.00,100.000,0.000
เข็มขัด ลูกเสือ หนัง ก3.5ซม. 66-75”,10275,เข็มขัด ลูกเสือ หนัง ก3.5ซม. 66-75”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,200.00,100.000,0.000
"เข็มขัด-ลูกเสือ-หนัง-ก3ซม.-29""",10976,"เข็มขัด ลูกเสือ หนัง ก3ซม. 29""",เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,90.00,2.000,0.000
เข็มขัด ลูกเสือ หนัง ก3ซม. 30-41”,10268,เข็มขัด ลูกเสือ หนัง ก3ซม. 30-41”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,100.00,99.000,0.000
เข็มขัด ลูกเสือ หนัง ก3ซม. 42-45”,10269,เข็มขัด ลูกเสือ หนัง ก3ซม. 42-45”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,120.00,100.000,0.000
เข็มขัด ลูกเสือ หนัง ก3ซม. 46-55”,10270,เข็มขัด ลูกเสือ หนัง ก3ซม. 46-55”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,140.00,100.000,0.000
เข็มขัด-ลูกเสือ-หนังแก้ว-ก3ซม.-30-41”,10288,เข็มขัด ลูกเสือ หนังแก้ว ก3ซม. 30-41”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,120.00,100.000,0.000
เข็มขัด เนตรนารี ยาง 30-41”,10278,เข็มขัด เนตรนารี ยาง 30-41”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,40.00,98.000,0.000
เข็มขัด-เนตรนารี-ยาง-42-45”,10279,เข็มขัด เนตรนารี ยาง 42-45”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,40.00,100.000,0.000
เข็มขัด เนตรนารี ยาง 46-55”,10280,เข็มขัด เนตรนารี ยาง 46-55”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,60.00,100.000,0.000
เข็มขัด เนตรนารี หนัง 30-41”,10284,เข็มขัด เนตรนารี หนัง 30-41”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,120.00,100.000,0.000
เข็มขัด เนตรนารี หนัง 42-45”,10285,เข็มขัด เนตรนารี หนัง 42-45”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,140.00,100.000,0.000
เข็มขัด เนตรนารี หนัง 46-55”,10286,เข็มขัด เนตรนารี หนัง 46-55”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,160.00,100.000,0.000
เข็มขัด เนตรนารี หนังแก้ว 30-41”,10281,เข็มขัด เนตรนารี หนังแก้ว 30-41”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,100.00,97.000,0.000
เข็มขัด เนตรนารี หนังแก้ว 42-45”,10282,เข็มขัด เนตรนารี หนังแก้ว 42-45”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,120.00,100.000,0.000
เข็มขัด เนตรนารี หนังแก้ว 46-55”,10283,เข็มขัด เนตรนารี หนังแก้ว 46-55”,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,150.00,100.000,0.000
เข็มขัด-เนตรนารี-หนังแก้ว-ดำ2ด้าน-30-41”,12456,เข็มขัด เนตรนารี หนังแก้ว ดํา2ด้าน 30-41”,เครื่องแต่งกาย,,N,,,,,,,25.00,,,,N,Y,80.00,,
เข็มขัด-เนตรนารี-หนังแก้ว-ดํา2ด้าน-42-45”,12457,เข็มขัด เนตรนารี หนังแก้ว ดํา2ด้าน 42-45”,เครื่องแต่งกาย,,N,,,,,,,25.00,,,,N,Y,100.00,,
เข็มขัดทอง-3ซม.,11746,เข็มขัดทอง 3ซม.,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,N,Y,159.00,,
เข็มขัดทอง-5ซม.,11752,เข็มขัดทอง 5ซม.,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,N,Y,199.00,,
เข็มขัด-รัดสายลม-(11-16),11372,เข็มขัดสายลม (11-16),เครื่องมือช่าง,,N,,,,,,,6.50,,,,N,Y,12.00,,
เข็มขัดแฟชั่น-ชาย,10290,เข็มขัดแฟชั่น ชาย,เครื่องแต่งกาย,,N,,,,,,,0.00,,,,Y,Y,69.00,100.000,0.000
"เข็มร้อยมาลัย-14""",12072,"เข็มร้อยมาลัย 14""",งานฝีมือ,,N,,,,,,,0.00,,,,N,Y,20.00,,
"เข็มร้อยมาลัย-9""",12071,"เข็มร้อยมาลัย 9""",งานฝีมือ,,N,,,,,,,0.00,,,,N,Y,15.00,,
เข็มหมุด-กล่อง-ขาว,12607,เข็มหมุด กล่อง ขาว,ของตกแต่ง,,N,,,,,,,60.00,,,,N,Y,80.00,,
เข็มหมุด-กล่องtw,11853,เข็มหมุด กล่องTW,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,90.00,,
เข็มเย็บกระสอบ งอ บาง 2 เล่ม,10808,เข็มเย็บกระสอบ งอ บาง 2 เล่ม,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,Y,Y,10.00,100.000,0.000
เข็มเย็บกระสอบ งอ หนา,10809,เข็มเย็บกระสอบ งอ หนา,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,Y,Y,10.00,100.000,0.000
เข็มเย็บกระสอบ ตรง หนา,10810,เข็มเย็บกระสอบ ตรง หนา,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,Y,Y,10.00,100.000,0.000
เข็มเย็บผ้า-ก้นทอง-(2-3/4),13157,เข็มเย็บผ้า ก้นทอง (2-3/4),เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,20.00,,
เข็มเย็บผ้า-ก้นทอง-(2-3/4)(1-โหล),13158,เข็มเย็บผ้า ก้นทอง (2-3/4)(1 โหล),เบ็ดเตล็ด,,N,,,,,,,145.00,,,,N,Y,210.00,,
เข็มเย็บผ้า-ก้นทอง-(3-1/2),13159,เข็มเย็บผ้า ก้นทอง (3-1/2),เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,20.00,,
เข็มเย็บผ้า-ก้นทอง-(3-1/2)(1-โหล),13160,เข็มเย็บผ้า ก้นทอง (3-1/2)(1 โหล),เบ็ดเตล็ด,,N,,,,,,,65.00,,,,N,Y,210.00,,
เข็มเย็บผ้า-ก้นทอง,13156,เข็มเย็บผ้า ก้นทอง (3/9),เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,15.00,,
เข็มเย็บผ้า-ก้นทอง-(1-โหล),13155,เข็มเย็บผ้า ก้นทอง (3/9)(1 โหล),เบ็ดเตล็ด,,N,,,,,,,65.00,,,,N,Y,150.00,,
เข็มเย็บผ้า-ห่อเขียว-(no10),13162,เข็มเย็บผ้า ห่อเขียว (no10),เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,20.00,,
เข็มเย็บผ้า-ห่อเหลือง-(no8),13163,เข็มเย็บผ้า ห่อเหลือง (No8),เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,30.00,,
เข็มเย็บผ้า-แบบตะขอเกี่ยว-(805a),13161,เข็มเย็บผ้า แบบตะขอเกี่ยว (805A),เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,30.00,,
เครื่อง-ชาร์จ-ถ่าน-18650-2-ช่อง,12034,เครื่อง ชาร์จ ถ่าน 18650 2 ช่อง,เครื่องเขียน,,N,,,,,,,30.00,,,,N,Y,80.00,,
เครื่องคิดเลข deli 1671,10812,เครื่องคิดเลข deli 1671,เครื่องคิดเลข,,N,,,,,,,220.00,6921734916716,,,Y,Y,450.00,99.000,0.000
เครื่องคิดเลข-deli-1705,11194,เครื่องคิดเลข deli 1705,เครื่องคิดเลข,,N,,,,,,,200.00,6921734917058,,,N,Y,390.00,,
เครื่องคิดเลข deli 1710,10814,เครื่องคิดเลข deli 1710,เครื่องคิดเลข,,N,,,,,,,165.00,6921734917102,,,Y,Y,390.00,100.000,0.000
เครื่องคิดเลข deli M011 20,10813,เครื่องคิดเลข deli M011 20,เครื่องคิดเลข,,N,,,,,,,135.00,6935205362704,,,Y,Y,290.00,99.000,0.000
เครื่องคิดเลข deli M888,10811,เครื่องคิดเลข deli M888,เครื่องคิดเลข,,N,,,,,,,220.00,6973504003003,,,Y,Y,490.00,100.000,0.000
เครื่องคิดเลข-dexin-837-12s-12-หลัก,12338,เครื่องคิดเลข Dexin 837-12S 12 หลัก,เครื่องคิดเลข,,N,,,,,,,33.00,,,,N,Y,120.00,,
เครื่องคิดเลข-dexin-dx-837b-12-หลัก,12339,เครื่องคิดเลข Dexin DX-837B 12 หลัก,เครื่องคิดเลข,,N,,,,,,,33.00,,,,N,Y,120.00,,
เครื่องคิดเลข-et-852,10885,เครื่องคิดเลข ET-852,เครื่องคิดเลข,,N,,,,,,,80.00,6944415608526,,,N,Y,180.00,,
เครื่องคิดเลข-exact-et-002,11119,เครื่องคิดเลข Exact ET-002,เครื่องเขียน,,N,,,,,,,28.00,6944415600025,,,Y,Y,69.00,6.000,0.000
